,borsa,idSottostante,cod_TradingClass,moltiplicatore,scadenza,strike,cod_tradingClass,motliplicatore
536,SMART,265598,,,20190104,141.0,AAPL,100
537,SMART,265598,,,20190104,142.0,AAPL,100
538,SMART,265598,,,20190104,143.0,AAPL,100
539,SMART,265598,,,20190104,144.0,AAPL,100
540,SMART,265598,,,20190104,145.0,AAPL,100
541,SMART,265598,,,20190104,146.0,AAPL,100
542,SMART,265598,,,20190104,147.0,AAPL,100
543,SMART,265598,,,20190104,148.0,AAPL,100
544,SMART,265598,,,20190104,149.0,AAPL,100
545,SMART,265598,,,20190104,150.0,AAPL,100
546,SMART,265598,,,20190104,152.5,AAPL,100
547,SMART,265598,,,20190104,155.0,AAPL,100
548,SMART,265598,,,20190104,157.5,AAPL,100
549,SMART,265598,,,20190104,160.0,AAPL,100
550,SMART,265598,,,20190104,162.5,AAPL,100
551,SMART,265598,,,20190104,165.0,AAPL,100
552,SMART,265598,,,20190104,167.5,AAPL,100
553,SMART,265598,,,20190104,170.0,AAPL,100
554,SMART,265598,,,20190104,172.5,AAPL,100
555,SMART,265598,,,20190104,175.0,AAPL,100
556,SMART,265598,,,20190104,177.5,AAPL,100
557,SMART,265598,,,20190104,180.0,AAPL,100
558,SMART,265598,,,20190104,182.5,AAPL,100
559,SMART,265598,,,20190104,185.0,AAPL,100
560,SMART,265598,,,20190104,187.5,AAPL,100
561,SMART,265598,,,20190104,190.0,AAPL,100
562,SMART,265598,,,20190104,192.5,AAPL,100
563,SMART,265598,,,20190104,195.0,AAPL,100
564,SMART,265598,,,20190104,197.5,AAPL,100
565,SMART,265598,,,20190104,200.0,AAPL,100
566,SMART,265598,,,20190104,202.5,AAPL,100
567,SMART,265598,,,20190104,205.0,AAPL,100
568,SMART,265598,,,20190104,207.5,AAPL,100
569,SMART,265598,,,20190104,210.0,AAPL,100
570,SMART,265598,,,20190104,212.5,AAPL,100
571,SMART,265598,,,20190104,215.0,AAPL,100
572,SMART,265598,,,20190104,217.5,AAPL,100
573,SMART,265598,,,20190104,220.0,AAPL,100
574,SMART,265598,,,20190104,222.5,AAPL,100
575,SMART,265598,,,20190104,225.0,AAPL,100
576,SMART,265598,,,20190104,227.5,AAPL,100
577,SMART,265598,,,20190104,230.0,AAPL,100
578,SMART,265598,,,20190104,232.5,AAPL,100
579,SMART,265598,,,20190104,235.0,AAPL,100
580,SMART,265598,,,20190104,237.5,AAPL,100
581,SMART,265598,,,20190104,240.0,AAPL,100
582,SMART,265598,,,20190104,242.5,AAPL,100
583,SMART,265598,,,20190104,245.0,AAPL,100
584,SMART,265598,,,20190104,247.5,AAPL,100
585,SMART,265598,,,20190104,250.0,AAPL,100
586,SMART,265598,,,20190104,252.5,AAPL,100
587,SMART,265598,,,20190104,255.0,AAPL,100
588,SMART,265598,,,20190104,257.5,AAPL,100
589,SMART,265598,,,20190104,260.0,AAPL,100
590,SMART,265598,,,20190104,262.5,AAPL,100
591,SMART,265598,,,20190104,265.0,AAPL,100
592,SMART,265598,,,20190104,267.5,AAPL,100
593,SMART,265598,,,20190104,270.0,AAPL,100
594,SMART,265598,,,20190104,275.0,AAPL,100
595,SMART,265598,,,20190104,280.0,AAPL,100
596,SMART,265598,,,20190104,285.0,AAPL,100
597,SMART,265598,,,20190104,290.0,AAPL,100
598,SMART,265598,,,20190104,295.0,AAPL,100
599,SMART,265598,,,20190104,300.0,AAPL,100
600,SMART,265598,,,20190104,305.0,AAPL,100
601,SMART,265598,,,20190104,310.0,AAPL,100
602,SMART,265598,,,20190104,315.0,AAPL,100
603,SMART,265598,,,20190104,320.0,AAPL,100
604,SMART,265598,,,20190104,325.0,AAPL,100
605,SMART,265598,,,20190104,330.0,AAPL,100
606,SMART,265598,,,20190104,335.0,AAPL,100
607,SMART,265598,,,20190104,340.0,AAPL,100
608,SMART,265598,,,20190104,345.0,AAPL,100
609,SMART,265598,,,20190104,350.0,AAPL,100
610,SMART,265598,,,20190104,355.0,AAPL,100
611,SMART,265598,,,20190104,360.0,AAPL,100
612,SMART,265598,,,20190104,365.0,AAPL,100
613,SMART,265598,,,20190104,370.0,AAPL,100
614,SMART,265598,,,20190104,375.0,AAPL,100
615,SMART,265598,,,20190104,380.0,AAPL,100
616,SMART,265598,,,20190104,385.0,AAPL,100
617,SMART,265598,,,20190104,390.0,AAPL,100
618,SMART,265598,,,20190104,395.0,AAPL,100
619,SMART,265598,,,20190104,400.0,AAPL,100
620,SMART,265598,,,20190104,405.0,AAPL,100
621,SMART,265598,,,20190104,410.0,AAPL,100
622,SMART,265598,,,20190104,415.0,AAPL,100
623,SMART,265598,,,20190104,420.0,AAPL,100
624,SMART,265598,,,20190104,425.0,AAPL,100
625,SMART,265598,,,20210115,2.5,AAPL,100
626,SMART,265598,,,20210115,5.0,AAPL,100
627,SMART,265598,,,20210115,7.5,AAPL,100
628,SMART,265598,,,20210115,10.0,AAPL,100
629,SMART,265598,,,20210115,12.5,AAPL,100
630,SMART,265598,,,20210115,15.0,AAPL,100
631,SMART,265598,,,20210115,17.5,AAPL,100
632,SMART,265598,,,20210115,20.0,AAPL,100
633,SMART,265598,,,20210115,22.5,AAPL,100
634,SMART,265598,,,20210115,25.0,AAPL,100
635,SMART,265598,,,20210115,30.0,AAPL,100
636,SMART,265598,,,20210115,35.0,AAPL,100
637,SMART,265598,,,20210115,40.0,AAPL,100
638,SMART,265598,,,20210115,42.5,AAPL,100
639,SMART,265598,,,20210115,45.0,AAPL,100
640,SMART,265598,,,20210115,47.5,AAPL,100
641,SMART,265598,,,20210115,50.0,AAPL,100
642,SMART,265598,,,20210115,55.0,AAPL,100
643,SMART,265598,,,20210115,60.0,AAPL,100
644,SMART,265598,,,20210115,65.0,AAPL,100
645,SMART,265598,,,20210115,70.0,AAPL,100
646,SMART,265598,,,20210115,75.0,AAPL,100
647,SMART,265598,,,20210115,80.0,AAPL,100
648,SMART,265598,,,20210115,85.0,AAPL,100
649,SMART,265598,,,20210115,90.0,AAPL,100
650,SMART,265598,,,20210115,95.0,AAPL,100
651,SMART,265598,,,20210115,97.5,AAPL,100
652,SMART,265598,,,20210115,100.0,AAPL,100
653,SMART,265598,,,20210115,105.0,AAPL,100
654,SMART,265598,,,20210115,110.0,AAPL,100
655,SMART,265598,,,20210115,115.0,AAPL,100
656,SMART,265598,,,20210115,120.0,AAPL,100
657,SMART,265598,,,20210115,125.0,AAPL,100
658,SMART,265598,,,20210115,130.0,AAPL,100
659,SMART,265598,,,20210115,135.0,AAPL,100
660,SMART,265598,,,20210115,140.0,AAPL,100
661,SMART,265598,,,20210115,141.0,AAPL,100
662,SMART,265598,,,20210115,142.0,AAPL,100
663,SMART,265598,,,20210115,143.0,AAPL,100
664,SMART,265598,,,20210115,144.0,AAPL,100
665,SMART,265598,,,20210115,145.0,AAPL,100
666,SMART,265598,,,20210115,146.0,AAPL,100
667,SMART,265598,,,20210115,147.0,AAPL,100
668,SMART,265598,,,20210115,148.0,AAPL,100
669,SMART,265598,,,20210115,149.0,AAPL,100
670,SMART,265598,,,20210115,150.0,AAPL,100
671,SMART,265598,,,20210115,152.5,AAPL,100
672,SMART,265598,,,20210115,155.0,AAPL,100
673,SMART,265598,,,20210115,157.5,AAPL,100
674,SMART,265598,,,20210115,160.0,AAPL,100
675,SMART,265598,,,20210115,162.5,AAPL,100
676,SMART,265598,,,20210115,165.0,AAPL,100
677,SMART,265598,,,20210115,167.5,AAPL,100
678,SMART,265598,,,20210115,170.0,AAPL,100
679,SMART,265598,,,20210115,172.5,AAPL,100
680,SMART,265598,,,20210115,175.0,AAPL,100
681,SMART,265598,,,20210115,177.5,AAPL,100
682,SMART,265598,,,20210115,180.0,AAPL,100
683,SMART,265598,,,20210115,182.5,AAPL,100
684,SMART,265598,,,20210115,185.0,AAPL,100
685,SMART,265598,,,20210115,187.5,AAPL,100
686,SMART,265598,,,20210115,190.0,AAPL,100
687,SMART,265598,,,20210115,192.5,AAPL,100
688,SMART,265598,,,20210115,195.0,AAPL,100
689,SMART,265598,,,20210115,197.5,AAPL,100
690,SMART,265598,,,20210115,200.0,AAPL,100
691,SMART,265598,,,20210115,202.5,AAPL,100
692,SMART,265598,,,20210115,205.0,AAPL,100
693,SMART,265598,,,20210115,207.5,AAPL,100
694,SMART,265598,,,20210115,210.0,AAPL,100
695,SMART,265598,,,20210115,212.5,AAPL,100
696,SMART,265598,,,20210115,215.0,AAPL,100
697,SMART,265598,,,20210115,217.5,AAPL,100
698,SMART,265598,,,20210115,220.0,AAPL,100
699,SMART,265598,,,20210115,222.5,AAPL,100
700,SMART,265598,,,20210115,225.0,AAPL,100
701,SMART,265598,,,20210115,227.5,AAPL,100
702,SMART,265598,,,20210115,230.0,AAPL,100
703,SMART,265598,,,20210115,232.5,AAPL,100
704,SMART,265598,,,20210115,235.0,AAPL,100
705,SMART,265598,,,20210115,237.5,AAPL,100
706,SMART,265598,,,20210115,240.0,AAPL,100
707,SMART,265598,,,20210115,242.5,AAPL,100
708,SMART,265598,,,20210115,245.0,AAPL,100
709,SMART,265598,,,20210115,247.5,AAPL,100
710,SMART,265598,,,20210115,250.0,AAPL,100
711,SMART,265598,,,20210115,252.5,AAPL,100
712,SMART,265598,,,20210115,255.0,AAPL,100
713,SMART,265598,,,20210115,257.5,AAPL,100
714,SMART,265598,,,20210115,260.0,AAPL,100
715,SMART,265598,,,20210115,262.5,AAPL,100
716,SMART,265598,,,20210115,265.0,AAPL,100
717,SMART,265598,,,20210115,267.5,AAPL,100
718,SMART,265598,,,20210115,270.0,AAPL,100
719,SMART,265598,,,20210115,275.0,AAPL,100
720,SMART,265598,,,20210115,280.0,AAPL,100
721,SMART,265598,,,20210115,285.0,AAPL,100
722,SMART,265598,,,20210115,290.0,AAPL,100
723,SMART,265598,,,20210115,295.0,AAPL,100
724,SMART,265598,,,20210115,300.0,AAPL,100
725,SMART,265598,,,20210115,305.0,AAPL,100
726,SMART,265598,,,20210115,310.0,AAPL,100
727,SMART,265598,,,20210115,315.0,AAPL,100
728,SMART,265598,,,20210115,320.0,AAPL,100
729,SMART,265598,,,20210115,325.0,AAPL,100
730,SMART,265598,,,20210115,330.0,AAPL,100
731,SMART,265598,,,20210115,335.0,AAPL,100
732,SMART,265598,,,20210115,340.0,AAPL,100
733,SMART,265598,,,20210115,345.0,AAPL,100
734,SMART,265598,,,20210115,350.0,AAPL,100
735,SMART,265598,,,20210115,355.0,AAPL,100
736,SMART,265598,,,20210115,360.0,AAPL,100
737,SMART,265598,,,20210115,365.0,AAPL,100
738,SMART,265598,,,20210115,370.0,AAPL,100
739,SMART,265598,,,20210115,375.0,AAPL,100
740,SMART,265598,,,20210115,380.0,AAPL,100
741,SMART,265598,,,20210115,385.0,AAPL,100
742,SMART,265598,,,20210115,390.0,AAPL,100
743,SMART,265598,,,20210115,395.0,AAPL,100
744,SMART,265598,,,20210115,400.0,AAPL,100
745,SMART,265598,,,20210115,405.0,AAPL,100
746,SMART,265598,,,20210115,410.0,AAPL,100
747,SMART,265598,,,20210115,415.0,AAPL,100
748,SMART,265598,,,20210115,420.0,AAPL,100
749,SMART,265598,,,20210115,425.0,AAPL,100
750,SMART,265598,,,20181130,2.5,AAPL,100
751,SMART,265598,,,20181130,5.0,AAPL,100
752,SMART,265598,,,20181130,7.5,AAPL,100
753,SMART,265598,,,20181130,10.0,AAPL,100
754,SMART,265598,,,20181130,12.5,AAPL,100
755,SMART,265598,,,20181130,15.0,AAPL,100
756,SMART,265598,,,20181130,17.5,AAPL,100
757,SMART,265598,,,20181130,20.0,AAPL,100
758,SMART,265598,,,20181130,22.5,AAPL,100
759,SMART,265598,,,20181130,25.0,AAPL,100
760,SMART,265598,,,20181130,30.0,AAPL,100
761,SMART,265598,,,20181130,35.0,AAPL,100
762,SMART,265598,,,20181130,40.0,AAPL,100
763,SMART,265598,,,20181130,42.5,AAPL,100
764,SMART,265598,,,20181130,45.0,AAPL,100
765,SMART,265598,,,20181130,47.5,AAPL,100
766,SMART,265598,,,20181130,50.0,AAPL,100
767,SMART,265598,,,20181130,55.0,AAPL,100
768,SMART,265598,,,20181130,60.0,AAPL,100
769,SMART,265598,,,20181130,65.0,AAPL,100
770,SMART,265598,,,20181130,70.0,AAPL,100
771,SMART,265598,,,20181130,75.0,AAPL,100
772,SMART,265598,,,20181130,80.0,AAPL,100
773,SMART,265598,,,20181130,85.0,AAPL,100
774,SMART,265598,,,20181130,90.0,AAPL,100
775,SMART,265598,,,20181130,95.0,AAPL,100
776,SMART,265598,,,20181130,97.5,AAPL,100
777,SMART,265598,,,20181130,100.0,AAPL,100
778,SMART,265598,,,20181130,105.0,AAPL,100
779,SMART,265598,,,20181130,110.0,AAPL,100
780,SMART,265598,,,20181130,115.0,AAPL,100
781,SMART,265598,,,20181130,120.0,AAPL,100
782,SMART,265598,,,20181130,125.0,AAPL,100
783,SMART,265598,,,20181130,130.0,AAPL,100
784,SMART,265598,,,20181130,135.0,AAPL,100
785,SMART,265598,,,20181130,140.0,AAPL,100
786,SMART,265598,,,20181130,141.0,AAPL,100
787,SMART,265598,,,20181130,142.0,AAPL,100
788,SMART,265598,,,20181130,143.0,AAPL,100
789,SMART,265598,,,20181130,144.0,AAPL,100
790,SMART,265598,,,20181130,145.0,AAPL,100
791,SMART,265598,,,20181130,146.0,AAPL,100
792,SMART,265598,,,20181130,147.0,AAPL,100
793,SMART,265598,,,20181130,148.0,AAPL,100
794,SMART,265598,,,20181130,149.0,AAPL,100
795,SMART,265598,,,20181130,150.0,AAPL,100
796,SMART,265598,,,20181130,152.5,AAPL,100
797,SMART,265598,,,20181130,155.0,AAPL,100
798,SMART,265598,,,20181130,157.5,AAPL,100
799,SMART,265598,,,20181130,160.0,AAPL,100
800,SMART,265598,,,20181130,162.5,AAPL,100
801,SMART,265598,,,20181130,165.0,AAPL,100
802,SMART,265598,,,20181130,167.5,AAPL,100
803,SMART,265598,,,20181130,170.0,AAPL,100
804,SMART,265598,,,20181130,172.5,AAPL,100
805,SMART,265598,,,20181130,175.0,AAPL,100
806,SMART,265598,,,20181130,177.5,AAPL,100
807,SMART,265598,,,20181130,180.0,AAPL,100
808,SMART,265598,,,20181130,182.5,AAPL,100
809,SMART,265598,,,20181130,185.0,AAPL,100
810,SMART,265598,,,20181130,187.5,AAPL,100
811,SMART,265598,,,20181130,190.0,AAPL,100
812,SMART,265598,,,20181130,192.5,AAPL,100
813,SMART,265598,,,20181130,195.0,AAPL,100
814,SMART,265598,,,20181130,197.5,AAPL,100
815,SMART,265598,,,20181130,200.0,AAPL,100
816,SMART,265598,,,20181130,202.5,AAPL,100
817,SMART,265598,,,20181130,205.0,AAPL,100
818,SMART,265598,,,20181130,207.5,AAPL,100
819,SMART,265598,,,20181130,210.0,AAPL,100
820,SMART,265598,,,20181130,212.5,AAPL,100
821,SMART,265598,,,20181130,215.0,AAPL,100
822,SMART,265598,,,20181130,217.5,AAPL,100
823,SMART,265598,,,20181130,220.0,AAPL,100
824,SMART,265598,,,20181130,222.5,AAPL,100
825,SMART,265598,,,20181130,225.0,AAPL,100
826,SMART,265598,,,20181130,227.5,AAPL,100
827,SMART,265598,,,20181130,230.0,AAPL,100
828,SMART,265598,,,20181130,232.5,AAPL,100
829,SMART,265598,,,20181130,235.0,AAPL,100
830,SMART,265598,,,20181130,237.5,AAPL,100
831,SMART,265598,,,20181130,240.0,AAPL,100
832,SMART,265598,,,20181130,242.5,AAPL,100
833,SMART,265598,,,20181130,245.0,AAPL,100
834,SMART,265598,,,20181130,247.5,AAPL,100
835,SMART,265598,,,20181130,250.0,AAPL,100
836,SMART,265598,,,20181130,252.5,AAPL,100
837,SMART,265598,,,20181130,255.0,AAPL,100
838,SMART,265598,,,20181130,257.5,AAPL,100
839,SMART,265598,,,20181130,260.0,AAPL,100
840,SMART,265598,,,20181130,262.5,AAPL,100
841,SMART,265598,,,20181130,265.0,AAPL,100
842,SMART,265598,,,20181130,267.5,AAPL,100
843,SMART,265598,,,20181130,270.0,AAPL,100
844,SMART,265598,,,20181130,275.0,AAPL,100
845,SMART,265598,,,20181130,280.0,AAPL,100
846,SMART,265598,,,20181130,285.0,AAPL,100
847,SMART,265598,,,20181130,290.0,AAPL,100
848,SMART,265598,,,20181130,295.0,AAPL,100
849,SMART,265598,,,20181130,300.0,AAPL,100
850,SMART,265598,,,20181130,305.0,AAPL,100
851,SMART,265598,,,20181130,310.0,AAPL,100
852,SMART,265598,,,20181130,315.0,AAPL,100
853,SMART,265598,,,20181130,320.0,AAPL,100
854,SMART,265598,,,20181130,325.0,AAPL,100
855,SMART,265598,,,20181130,330.0,AAPL,100
856,SMART,265598,,,20181130,335.0,AAPL,100
857,SMART,265598,,,20181130,340.0,AAPL,100
858,SMART,265598,,,20181130,345.0,AAPL,100
859,SMART,265598,,,20181130,350.0,AAPL,100
860,SMART,265598,,,20181130,355.0,AAPL,100
861,SMART,265598,,,20181130,360.0,AAPL,100
862,SMART,265598,,,20181130,365.0,AAPL,100
863,SMART,265598,,,20181130,370.0,AAPL,100
864,SMART,265598,,,20181130,375.0,AAPL,100
865,SMART,265598,,,20181130,380.0,AAPL,100
866,SMART,265598,,,20181130,385.0,AAPL,100
867,SMART,265598,,,20181130,390.0,AAPL,100
868,SMART,265598,,,20181130,395.0,AAPL,100
869,SMART,265598,,,20181130,400.0,AAPL,100
870,SMART,265598,,,20181130,405.0,AAPL,100
871,SMART,265598,,,20181130,410.0,AAPL,100
872,SMART,265598,,,20181130,415.0,AAPL,100
873,SMART,265598,,,20181130,420.0,AAPL,100
874,SMART,265598,,,20181130,425.0,AAPL,100
875,SMART,265598,,,20181207,2.5,AAPL,100
876,SMART,265598,,,20181207,5.0,AAPL,100
877,SMART,265598,,,20181207,7.5,AAPL,100
878,SMART,265598,,,20181207,10.0,AAPL,100
879,SMART,265598,,,20181207,12.5,AAPL,100
880,SMART,265598,,,20181207,15.0,AAPL,100
881,SMART,265598,,,20181207,17.5,AAPL,100
882,SMART,265598,,,20181207,20.0,AAPL,100
883,SMART,265598,,,20181207,22.5,AAPL,100
884,SMART,265598,,,20181207,25.0,AAPL,100
885,SMART,265598,,,20181207,30.0,AAPL,100
886,SMART,265598,,,20181207,35.0,AAPL,100
887,SMART,265598,,,20181207,40.0,AAPL,100
888,SMART,265598,,,20181207,42.5,AAPL,100
889,SMART,265598,,,20181207,45.0,AAPL,100
890,SMART,265598,,,20181207,47.5,AAPL,100
891,SMART,265598,,,20181207,50.0,AAPL,100
892,SMART,265598,,,20181207,55.0,AAPL,100
893,SMART,265598,,,20181207,60.0,AAPL,100
894,SMART,265598,,,20181207,65.0,AAPL,100
895,SMART,265598,,,20181207,70.0,AAPL,100
896,SMART,265598,,,20181207,75.0,AAPL,100
897,SMART,265598,,,20181207,80.0,AAPL,100
898,SMART,265598,,,20181207,85.0,AAPL,100
899,SMART,265598,,,20181207,90.0,AAPL,100
900,SMART,265598,,,20181207,95.0,AAPL,100
901,SMART,265598,,,20181207,97.5,AAPL,100
902,SMART,265598,,,20181207,100.0,AAPL,100
903,SMART,265598,,,20181207,105.0,AAPL,100
904,SMART,265598,,,20181207,110.0,AAPL,100
905,SMART,265598,,,20181207,115.0,AAPL,100
906,SMART,265598,,,20181207,120.0,AAPL,100
907,SMART,265598,,,20181207,125.0,AAPL,100
908,SMART,265598,,,20181207,130.0,AAPL,100
909,SMART,265598,,,20181207,135.0,AAPL,100
910,SMART,265598,,,20181207,140.0,AAPL,100
911,SMART,265598,,,20181207,141.0,AAPL,100
912,SMART,265598,,,20181207,142.0,AAPL,100
913,SMART,265598,,,20181207,143.0,AAPL,100
914,SMART,265598,,,20181207,144.0,AAPL,100
915,SMART,265598,,,20181207,145.0,AAPL,100
916,SMART,265598,,,20181207,146.0,AAPL,100
917,SMART,265598,,,20181207,147.0,AAPL,100
918,SMART,265598,,,20181207,148.0,AAPL,100
919,SMART,265598,,,20181207,149.0,AAPL,100
920,SMART,265598,,,20181207,150.0,AAPL,100
921,SMART,265598,,,20181207,152.5,AAPL,100
922,SMART,265598,,,20181207,155.0,AAPL,100
923,SMART,265598,,,20181207,157.5,AAPL,100
924,SMART,265598,,,20181207,160.0,AAPL,100
925,SMART,265598,,,20181207,162.5,AAPL,100
926,SMART,265598,,,20181207,165.0,AAPL,100
927,SMART,265598,,,20181207,167.5,AAPL,100
928,SMART,265598,,,20181207,170.0,AAPL,100
929,SMART,265598,,,20181207,172.5,AAPL,100
930,SMART,265598,,,20181207,175.0,AAPL,100
931,SMART,265598,,,20181207,177.5,AAPL,100
932,SMART,265598,,,20181207,180.0,AAPL,100
933,SMART,265598,,,20181207,182.5,AAPL,100
934,SMART,265598,,,20181207,185.0,AAPL,100
935,SMART,265598,,,20181207,187.5,AAPL,100
936,SMART,265598,,,20181207,190.0,AAPL,100
937,SMART,265598,,,20181207,192.5,AAPL,100
938,SMART,265598,,,20181207,195.0,AAPL,100
939,SMART,265598,,,20181207,197.5,AAPL,100
940,SMART,265598,,,20181207,200.0,AAPL,100
941,SMART,265598,,,20181207,202.5,AAPL,100
942,SMART,265598,,,20181207,205.0,AAPL,100
943,SMART,265598,,,20181207,207.5,AAPL,100
944,SMART,265598,,,20181207,210.0,AAPL,100
945,SMART,265598,,,20181207,212.5,AAPL,100
946,SMART,265598,,,20181207,215.0,AAPL,100
947,SMART,265598,,,20181207,217.5,AAPL,100
948,SMART,265598,,,20181207,220.0,AAPL,100
949,SMART,265598,,,20181207,222.5,AAPL,100
950,SMART,265598,,,20181207,225.0,AAPL,100
951,SMART,265598,,,20181207,227.5,AAPL,100
952,SMART,265598,,,20181207,230.0,AAPL,100
953,SMART,265598,,,20181207,232.5,AAPL,100
954,SMART,265598,,,20181207,235.0,AAPL,100
955,SMART,265598,,,20181207,237.5,AAPL,100
956,SMART,265598,,,20181207,240.0,AAPL,100
957,SMART,265598,,,20181207,242.5,AAPL,100
958,SMART,265598,,,20181207,245.0,AAPL,100
959,SMART,265598,,,20181207,247.5,AAPL,100
960,SMART,265598,,,20181207,250.0,AAPL,100
961,SMART,265598,,,20181207,252.5,AAPL,100
962,SMART,265598,,,20181207,255.0,AAPL,100
963,SMART,265598,,,20181207,257.5,AAPL,100
964,SMART,265598,,,20181207,260.0,AAPL,100
965,SMART,265598,,,20181207,262.5,AAPL,100
966,SMART,265598,,,20181207,265.0,AAPL,100
967,SMART,265598,,,20181207,267.5,AAPL,100
968,SMART,265598,,,20181207,270.0,AAPL,100
969,SMART,265598,,,20181207,275.0,AAPL,100
970,SMART,265598,,,20181207,280.0,AAPL,100
971,SMART,265598,,,20181207,285.0,AAPL,100
972,SMART,265598,,,20181207,290.0,AAPL,100
973,SMART,265598,,,20181207,295.0,AAPL,100
974,SMART,265598,,,20181207,300.0,AAPL,100
975,SMART,265598,,,20181207,305.0,AAPL,100
976,SMART,265598,,,20181207,310.0,AAPL,100
977,SMART,265598,,,20181207,315.0,AAPL,100
978,SMART,265598,,,20181207,320.0,AAPL,100
979,SMART,265598,,,20181207,325.0,AAPL,100
980,SMART,265598,,,20181207,330.0,AAPL,100
981,SMART,265598,,,20181207,335.0,AAPL,100
982,SMART,265598,,,20181207,340.0,AAPL,100
983,SMART,265598,,,20181207,345.0,AAPL,100
984,SMART,265598,,,20181207,350.0,AAPL,100
985,SMART,265598,,,20181207,355.0,AAPL,100
986,SMART,265598,,,20181207,360.0,AAPL,100
987,SMART,265598,,,20181207,365.0,AAPL,100
988,SMART,265598,,,20181207,370.0,AAPL,100
989,SMART,265598,,,20181207,375.0,AAPL,100
990,SMART,265598,,,20181207,380.0,AAPL,100
991,SMART,265598,,,20181207,385.0,AAPL,100
992,SMART,265598,,,20181207,390.0,AAPL,100
993,SMART,265598,,,20181207,395.0,AAPL,100
994,SMART,265598,,,20181207,400.0,AAPL,100
995,SMART,265598,,,20181207,405.0,AAPL,100
996,SMART,265598,,,20181207,410.0,AAPL,100
997,SMART,265598,,,20181207,415.0,AAPL,100
998,SMART,265598,,,20181207,420.0,AAPL,100
999,SMART,265598,,,20181207,425.0,AAPL,100
1000,SMART,265598,,,20190215,2.5,AAPL,100
1001,SMART,265598,,,20190215,5.0,AAPL,100
1002,SMART,265598,,,20190215,7.5,AAPL,100
1003,SMART,265598,,,20190215,10.0,AAPL,100
1004,SMART,265598,,,20190215,12.5,AAPL,100
1005,SMART,265598,,,20190215,15.0,AAPL,100
1006,SMART,265598,,,20190215,17.5,AAPL,100
1007,SMART,265598,,,20190215,20.0,AAPL,100
1008,SMART,265598,,,20190215,22.5,AAPL,100
1009,SMART,265598,,,20190215,25.0,AAPL,100
1010,SMART,265598,,,20190215,30.0,AAPL,100
1011,SMART,265598,,,20190215,35.0,AAPL,100
1012,SMART,265598,,,20190215,40.0,AAPL,100
1013,SMART,265598,,,20190215,42.5,AAPL,100
1014,SMART,265598,,,20190215,45.0,AAPL,100
1015,SMART,265598,,,20190215,47.5,AAPL,100
1016,SMART,265598,,,20190215,50.0,AAPL,100
1017,SMART,265598,,,20190215,55.0,AAPL,100
1018,SMART,265598,,,20190215,60.0,AAPL,100
1019,SMART,265598,,,20190215,65.0,AAPL,100
1020,SMART,265598,,,20190215,70.0,AAPL,100
1021,SMART,265598,,,20190215,75.0,AAPL,100
1022,SMART,265598,,,20190215,80.0,AAPL,100
1023,SMART,265598,,,20190215,85.0,AAPL,100
1024,SMART,265598,,,20190215,90.0,AAPL,100
1025,SMART,265598,,,20190215,95.0,AAPL,100
1026,SMART,265598,,,20190215,97.5,AAPL,100
1027,SMART,265598,,,20190215,100.0,AAPL,100
1028,SMART,265598,,,20190215,105.0,AAPL,100
1029,SMART,265598,,,20190215,110.0,AAPL,100
1030,SMART,265598,,,20190215,115.0,AAPL,100
1031,SMART,265598,,,20190215,120.0,AAPL,100
1032,SMART,265598,,,20190215,125.0,AAPL,100
1033,SMART,265598,,,20190215,130.0,AAPL,100
1034,SMART,265598,,,20190215,135.0,AAPL,100
1035,SMART,265598,,,20190215,140.0,AAPL,100
1036,SMART,265598,,,20190215,141.0,AAPL,100
1037,SMART,265598,,,20190215,142.0,AAPL,100
1038,SMART,265598,,,20190215,143.0,AAPL,100
1039,SMART,265598,,,20190215,144.0,AAPL,100
1040,SMART,265598,,,20190215,145.0,AAPL,100
1041,SMART,265598,,,20190215,146.0,AAPL,100
1042,SMART,265598,,,20190215,147.0,AAPL,100
1043,SMART,265598,,,20190215,148.0,AAPL,100
1044,SMART,265598,,,20190215,149.0,AAPL,100
1045,SMART,265598,,,20190215,150.0,AAPL,100
1046,SMART,265598,,,20190215,152.5,AAPL,100
1047,SMART,265598,,,20190215,155.0,AAPL,100
1048,SMART,265598,,,20190215,157.5,AAPL,100
1049,SMART,265598,,,20190215,160.0,AAPL,100
1050,SMART,265598,,,20190215,162.5,AAPL,100
1051,SMART,265598,,,20190215,165.0,AAPL,100
1052,SMART,265598,,,20190215,167.5,AAPL,100
1053,SMART,265598,,,20190215,170.0,AAPL,100
1054,SMART,265598,,,20190215,172.5,AAPL,100
1055,SMART,265598,,,20190215,175.0,AAPL,100
1056,SMART,265598,,,20190215,177.5,AAPL,100
1057,SMART,265598,,,20190215,180.0,AAPL,100
1058,SMART,265598,,,20190215,182.5,AAPL,100
1059,SMART,265598,,,20190215,185.0,AAPL,100
1060,SMART,265598,,,20190215,187.5,AAPL,100
1061,SMART,265598,,,20190215,190.0,AAPL,100
1062,SMART,265598,,,20190215,192.5,AAPL,100
1063,SMART,265598,,,20190215,195.0,AAPL,100
1064,SMART,265598,,,20190215,197.5,AAPL,100
1065,SMART,265598,,,20190215,200.0,AAPL,100
1066,SMART,265598,,,20190215,202.5,AAPL,100
1067,SMART,265598,,,20190215,205.0,AAPL,100
1068,SMART,265598,,,20190215,207.5,AAPL,100
